student_id,school,major,year,age,gender,seed_keywords
NU_ENG_000268,NU,Biomedical Engineering,3,21,M,"['experiments', 'programming', 'team projects', 'data analysis']"
NU_ENG_000269,NU,Biomedical Engineering,3,21,M,"['design', 'data analysis', 'team projects', 'modeling']"
NU_ENG_000270,NU,Applied Math,4,22,F,"['design', 'team projects', 'modeling', 'experiments']"
NU_ENG_000271,NU,Biomedical Engineering,3,21,F,"['modeling', 'design', 'data analysis', 'programming']"
NU_ENG_000272,NU,Biomedical Engineering,3,20,M,"['team projects', 'modeling', 'data analysis', 'design']"
NU_ENG_000273,NU,Biomedical Engineering,4,22,M,"['team projects', 'data analysis', 'programming', 'modeling']"
NU_ENG_000274,NU,Computer Science,4,22,M,"['AI', 'data', 'machine learning', 'systems']"
NU_ENG_000275,NU,Electrical Engineering,4,21,F,"['communications', 'power', 'embedded', 'control']"
NU_ENG_000276,NU,Computer Engineering,1,18,M,"['hardware', 'embedded', 'systems', 'architecture']"
NU_ENG_000277,NU,Civil Engineering,3,20,M,"['sustainability', 'transportation', 'structures', 'risk']"
NU_ENG_000278,NU,Computer Science,1,19,M,"['algorithms', 'data', 'NLP', 'systems']"
NU_ENG_000279,NU,Industrial Engineering,4,22,M,"['supply chain', 'quality', 'operations', 'optimization']"
NU_ENG_000280,NU,Industrial Engineering,3,21,F,"['operations', 'optimization', 'quality', 'analytics']"
NU_ENG_000281,NU,Applied Math,2,19,F,"['programming', 'modeling', 'design', 'data analysis']"
NU_ENG_000282,NU,Biomedical Engineering,1,18,M,"['design', 'experiments', 'data analysis', 'team projects']"
NU_ENG_000283,NU,Chemical Engineering,2,19,M,"['modeling', 'experiments', 'programming', 'data analysis']"
NU_ENG_000284,NU,Chemical Engineering,3,20,NB,"['data analysis', 'experiments', 'modeling', 'team projects']"
NU_ENG_000285,NU,Computer Science,1,19,M,"['data', 'algorithms', 'systems', 'NLP']"
NU_ENG_000286,NU,Computer Science,1,18,F,"['data', 'algorithms', 'machine learning', 'NLP']"
NU_ENG_000287,NU,Applied Math,4,22,F,"['data analysis', 'design', 'team projects', 'experiments']"
NU_ENG_000288,NU,Computer Engineering,4,21,M,"['IoT', 'computer vision', 'architecture', 'embedded']"
NU_ENG_000289,NU,Computer Science,1,19,F,"['systems', 'algorithms', 'data', 'AI']"
NU_ENG_000290,NU,Biomedical Engineering,2,19,M,"['team projects', 'modeling', 'experiments', 'data analysis']"
NU_ENG_000291,NU,Industrial Engineering,4,21,F,"['quality', 'operations', 'simulation', 'analytics']"
NU_ENG_000292,NU,Applied Math,3,20,F,"['design', 'team projects', 'modeling', 'programming']"
NU_ENG_000293,NU,Manufacturing and Design Engineering,3,20,M,"['programming', 'team projects', 'design', 'data analysis']"
NU_ENG_000294,NU,Biomedical Engineering,2,19,F,"['team projects', 'programming', 'modeling', 'experiments']"
NU_ENG_000295,NU,Industrial Engineering,2,20,M,"['simulation', 'analytics', 'optimization', 'operations']"
NU_ENG_000296,NU,Manufacturing and Design Engineering,1,18,M,"['team projects', 'experiments', 'modeling', 'design']"
NU_ENG_000297,NU,Materials Science and Engineering,3,20,M,"['modeling', 'design', 'team projects', 'programming']"
NU_ENG_000298,NU,Industrial Engineering,1,18,M,"['optimization', 'operations', 'supply chain', 'simulation']"
NU_ENG_000299,NU,Industrial Engineering,1,18,M,"['analytics', 'optimization', 'supply chain', 'operations']"
NU_ENG_000300,NU,Computer Science,3,20,M,"['algorithms', 'NLP', 'systems', 'data']"
NU_ENG_000301,NU,Industrial Engineering,4,21,F,"['analytics', 'optimization', 'operations', 'quality']"
NU_ENG_000302,NU,Biomedical Engineering,4,22,F,"['modeling', 'team projects', 'data analysis', 'design']"
NU_ENG_000303,NU,Computer Science,2,20,M,"['NLP', 'AI', 'systems', 'data']"
NU_ENG_000304,NU,Computer Science,2,19,M,"['machine learning', 'NLP', 'systems', 'data']"
NU_ENG_000305,NU,Industrial Engineering,2,19,M,"['operations', 'supply chain', 'optimization', 'analytics']"
NU_ENG_000306,NU,Computer Science,2,19,M,"['algorithms', 'NLP', 'machine learning', 'systems']"
NU_ENG_000307,NU,Computer Engineering,3,20,M,"['embedded', 'systems', 'computer vision', 'architecture']"
NU_ENG_000308,NU,Computer Science,2,19,F,"['NLP', 'AI', 'systems', 'algorithms']"
NU_ENG_000309,NU,Chemical Engineering,3,21,M,"['experiments', 'team projects', 'design', 'programming']"
NU_ENG_000310,NU,Biomedical Engineering,4,21,F,"['experiments', 'data analysis', 'team projects', 'modeling']"
NU_ENG_000311,NU,Computer Science,4,21,M,"['systems', 'NLP', 'AI', 'machine learning']"
NU_ENG_000312,NU,Computer Science,1,19,M,"['systems', 'algorithms', 'machine learning', 'data']"
NU_ENG_000313,NU,Chemical Engineering,2,19,M,"['design', 'modeling', 'programming', 'team projects']"
NU_ENG_000314,NU,Computer Engineering,1,19,F,"['systems', 'embedded', 'computer vision', 'hardware']"
NU_ENG_000315,NU,Computer Engineering,2,19,M,"['IoT', 'architecture', 'systems', 'embedded']"
NU_ENG_000316,NU,Civil Engineering,2,19,M,"['risk', 'geotech', 'water', 'transportation']"
NU_ENG_000317,NU,Computer Engineering,1,19,M,"['embedded', 'architecture', 'systems', 'IoT']"
NU_ENG_000318,NU,Electrical Engineering,4,22,NB,"['circuits', 'signals', 'communications', 'embedded']"
NU_ENG_000319,NU,Civil Engineering,2,20,M,"['transportation', 'water', 'risk', 'sustainability']"
NU_ENG_000320,NU,Materials Science and Engineering,4,22,M,"['design', 'modeling', 'data analysis', 'experiments']"
NU_ENG_000321,NU,Manufacturing and Design Engineering,1,19,F,"['programming', 'data analysis', 'experiments', 'team projects']"
NU_ENG_000322,NU,Computer Science,1,18,F,"['NLP', 'data', 'machine learning', 'algorithms']"
NU_ENG_000323,NU,Civil Engineering,2,19,F,"['structures', 'water', 'sustainability', 'geotech']"
NU_ENG_000324,NU,Computer Science,1,18,F,"['machine learning', 'systems', 'AI', 'NLP']"
NU_ENG_000325,NU,Industrial Engineering,2,19,M,"['quality', 'optimization', 'simulation', 'analytics']"
NU_ENG_000326,NU,Electrical Engineering,4,21,F,"['embedded', 'control', 'circuits', 'communications']"
NU_ENG_000327,NU,Industrial Engineering,1,18,M,"['quality', 'supply chain', 'simulation', 'analytics']"
NU_ENG_000328,NU,Computer Science,1,19,F,"['algorithms', 'AI', 'NLP', 'machine learning']"
NU_ENG_000329,NU,Computer Science,3,21,F,"['systems', 'algorithms', 'AI', 'NLP']"
NU_ENG_000330,NU,Civil Engineering,2,20,NB,"['risk', 'geotech', 'sustainability', 'structures']"
NU_ENG_000331,NU,Environmental Engineering,3,20,M,"['programming', 'team projects', 'data analysis', 'modeling']"
NU_ENG_000332,NU,Biomedical Engineering,2,20,M,"['design', 'experiments', 'modeling', 'team projects']"
NU_ENG_000333,NU,Electrical Engineering,4,21,M,"['control', 'communications', 'circuits', 'signals']"
NU_ENG_000334,NU,Industrial Engineering,1,18,F,"['operations', 'optimization', 'analytics', 'simulation']"
NU_ENG_000335,NU,Biomedical Engineering,2,20,M,"['data analysis', 'modeling', 'programming', 'experiments']"
NU_ENG_000336,NU,Computer Science,3,20,M,"['AI', 'algorithms', 'data', 'machine learning']"
NU_ENG_000337,NU,Biomedical Engineering,4,21,F,"['design', 'team projects', 'programming', 'experiments']"
NU_ENG_000338,NU,Environmental Engineering,2,19,M,"['modeling', 'data analysis', 'experiments', 'team projects']"
NU_ENG_000339,NU,Biomedical Engineering,3,20,M,"['modeling', 'team projects', 'data analysis', 'design']"
NU_ENG_000340,NU,Materials Science and Engineering,1,19,M,"['modeling', 'experiments', 'data analysis', 'design']"
NU_ENG_000341,NU,Biomedical Engineering,1,18,M,"['data analysis', 'modeling', 'programming', 'design']"
NU_ENG_000342,NU,Materials Science and Engineering,1,18,M,"['team projects', 'programming', 'modeling', 'design']"
NU_ENG_000343,NU,Industrial Engineering,3,20,F,"['quality', 'analytics', 'optimization', 'simulation']"
NU_ENG_000344,NU,Computer Science,2,19,NB,"['machine learning', 'algorithms', 'systems', 'data']"
NU_ENG_000345,NU,Industrial Engineering,3,21,M,"['supply chain', 'simulation', 'quality', 'operations']"
NU_ENG_000346,NU,Industrial Engineering,1,19,F,"['analytics', 'operations', 'optimization', 'supply chain']"
NU_ENG_000347,NU,Materials Science and Engineering,4,22,F,"['programming', 'design', 'team projects', 'data analysis']"
NU_ENG_000348,NU,Chemical Engineering,4,22,M,"['design', 'programming', 'data analysis', 'modeling']"
NU_ENG_000349,NU,Computer Science,1,18,Unknown,"['systems', 'AI', 'NLP', 'data']"
NU_ENG_000350,NU,Biomedical Engineering,1,19,M,"['design', 'data analysis', 'programming', 'modeling']"
NU_ENG_000351,NU,Computer Science,1,18,M,"['NLP', 'AI', 'algorithms', 'data']"
NU_ENG_000352,NU,Biomedical Engineering,4,21,Unknown,"['modeling', 'design', 'team projects', 'programming']"
NU_ENG_000353,NU,Computer Science,1,18,M,"['machine learning', 'data', 'systems', 'algorithms']"
NU_ENG_000354,NU,Computer Science,3,20,F,"['systems', 'algorithms', 'NLP', 'machine learning']"
NU_ENG_000355,NU,Computer Science,2,20,M,"['algorithms', 'data', 'AI', 'systems']"
NU_ENG_000356,NU,Computer Science,4,21,F,"['NLP', 'machine learning', 'algorithms', 'systems']"
NU_ENG_000357,NU,Industrial Engineering,2,20,F,"['simulation', 'supply chain', 'operations', 'optimization']"
NU_ENG_000358,NU,Industrial Engineering,3,20,M,"['simulation', 'operations', 'supply chain', 'quality']"
NU_ENG_000359,NU,Computer Science,4,21,F,"['AI', 'NLP', 'data', 'systems']"
NU_ENG_000360,NU,Computer Science,1,19,NB,"['data', 'algorithms', 'AI', 'systems']"
NU_ENG_000361,NU,Materials Science and Engineering,4,21,Unknown,"['programming', 'team projects', 'design', 'experiments']"
NU_ENG_000362,NU,Biomedical Engineering,1,18,F,"['design', 'team projects', 'programming', 'experiments']"
NU_ENG_000363,NU,Biomedical Engineering,2,19,M,"['team projects', 'modeling', 'design', 'programming']"
NU_ENG_000364,NU,Biomedical Engineering,4,22,M,"['data analysis', 'modeling', 'team projects', 'design']"
NU_ENG_000365,NU,Electrical Engineering,3,21,F,"['signals', 'embedded', 'circuits', 'control']"
NU_ENG_000366,NU,Computer Science,3,20,F,"['AI', 'systems', 'data', 'algorithms']"
NU_ENG_000367,NU,Industrial Engineering,2,19,F,"['optimization', 'supply chain', 'analytics', 'simulation']"
NU_ENG_000368,NU,Electrical Engineering,2,19,F,"['communications', 'signals', 'power', 'circuits']"
NU_ENG_000369,NU,Civil Engineering,2,19,F,"['transportation', 'sustainability', 'water', 'geotech']"
NU_ENG_000370,NU,Manufacturing and Design Engineering,3,20,F,"['programming', 'experiments', 'team projects', 'data analysis']"
NU_ENG_000371,NU,Industrial Engineering,2,19,F,"['supply chain', 'optimization', 'simulation', 'analytics']"
NU_ENG_000372,NU,Chemical Engineering,2,19,M,"['modeling', 'experiments', 'programming', 'design']"
NU_ENG_000373,NU,Computer Engineering,2,19,F,"['architecture', 'computer vision', 'embedded', 'IoT']"
NU_ENG_000374,NU,Civil Engineering,2,19,F,"['risk', 'transportation', 'structures', 'geotech']"
NU_ENG_000375,NU,Biomedical Engineering,2,19,M,"['team projects', 'design', 'data analysis', 'programming']"
NU_ENG_000376,NU,Biomedical Engineering,1,18,F,"['experiments', 'design', 'data analysis', 'modeling']"
NU_ENG_000377,NU,Materials Science and Engineering,4,22,M,"['programming', 'design', 'modeling', 'data analysis']"
NU_ENG_000378,NU,Computer Science,3,20,F,"['systems', 'NLP', 'algorithms', 'AI']"
NU_ENG_000379,NU,Computer Engineering,1,19,M,"['computer vision', 'IoT', 'hardware', 'embedded']"
NU_ENG_000380,NU,Environmental Engineering,3,20,M,"['programming', 'team projects', 'design', 'experiments']"
NU_ENG_000381,NU,Computer Science,4,21,M,"['systems', 'NLP', 'AI', 'data']"
NU_ENG_000382,NU,Materials Science and Engineering,1,18,M,"['modeling', 'design', 'programming', 'data analysis']"
NU_ENG_000383,NU,Industrial Engineering,1,18,M,"['simulation', 'supply chain', 'quality', 'analytics']"
NU_ENG_000384,NU,Computer Science,1,18,F,"['systems', 'machine learning', 'data', 'algorithms']"
NU_ENG_000385,NU,Computer Engineering,1,19,F,"['architecture', 'computer vision', 'embedded', 'systems']"
NU_ENG_000386,NU,Undecided,4,22,M,"['data analysis', 'programming', 'design', 'experiments']"
NU_ENG_000387,NU,Electrical Engineering,4,21,F,"['circuits', 'communications', 'signals', 'embedded']"
NU_ENG_000388,NU,Materials Science and Engineering,1,18,F,"['programming', 'design', 'modeling', 'team projects']"
NU_ENG_000389,NU,Biomedical Engineering,3,21,M,"['experiments', 'design', 'data analysis', 'team projects']"
NU_ENG_000390,NU,Industrial Engineering,1,18,F,"['supply chain', 'analytics', 'quality', 'simulation']"
NU_ENG_000391,NU,Computer Science,3,20,F,"['data', 'AI', 'machine learning', 'algorithms']"
NU_ENG_000392,NU,Biomedical Engineering,4,23,M,"['team projects', 'modeling', 'design', 'data analysis']"
NU_ENG_000393,NU,Computer Science,2,19,F,"['NLP', 'AI', 'machine learning', 'systems']"
NU_ENG_000394,NU,Electrical Engineering,1,18,M,"['circuits', 'signals', 'embedded', 'power']"
NU_ENG_000395,NU,Applied Math,3,20,M,"['experiments', 'design', 'programming', 'team projects']"
NU_ENG_000396,NU,Computer Science,4,21,NB,"['data', 'NLP', 'AI', 'algorithms']"
NU_ENG_000397,NU,Industrial Engineering,2,19,M,"['quality', 'operations', 'optimization', 'analytics']"
NU_ENG_000398,NU,Civil Engineering,1,19,F,"['risk', 'geotech', 'sustainability', 'transportation']"
NU_ENG_000399,NU,Computer Science,1,18,M,"['AI', 'algorithms', 'NLP', 'data']"
NU_ENG_000400,NU,Computer Science,3,21,M,"['data', 'AI', 'NLP', 'systems']"
NU_ENG_000401,NU,Civil Engineering,3,21,M,"['geotech', 'water', 'risk', 'structures']"
NU_ENG_000402,NU,Manufacturing and Design Engineering,4,22,F,"['modeling', 'programming', 'data analysis', 'team projects']"
NU_ENG_000403,NU,Industrial Engineering,4,21,F,"['operations', 'simulation', 'analytics', 'quality']"
NU_ENG_000404,NU,Biomedical Engineering,4,21,F,"['design', 'data analysis', 'experiments', 'programming']"
NU_ENG_000405,NU,Undecided,4,21,F,"['programming', 'design', 'modeling', 'data analysis']"
NU_ENG_000406,NU,Industrial Engineering,1,18,F,"['supply chain', 'simulation', 'quality', 'operations']"
NU_ENG_000407,NU,Chemical Engineering,3,21,M,"['programming', 'modeling', 'team projects', 'data analysis']"
NU_ENG_000408,NU,Industrial Engineering,2,19,F,"['supply chain', 'simulation', 'optimization', 'analytics']"
NU_ENG_000409,NU,Biomedical Engineering,2,20,M,"['experiments', 'team projects', 'data analysis', 'design']"
NU_ENG_000410,NU,Undecided,4,21,M,"['modeling', 'programming', 'team projects', 'data analysis']"
NU_ENG_000411,NU,Electrical Engineering,3,20,F,"['control', 'power', 'signals', 'communications']"
NU_ENG_000412,NU,Electrical Engineering,4,21,M,"['power', 'embedded', 'communications', 'circuits']"
NU_ENG_000413,NU,Biomedical Engineering,2,20,M,"['experiments', 'team projects', 'design', 'data analysis']"
NU_ENG_000414,NU,Manufacturing and Design Engineering,3,20,F,"['design', 'team projects', 'data analysis', 'experiments']"
NU_ENG_000415,NU,Applied Math,2,19,M,"['experiments', 'modeling', 'data analysis', 'team projects']"
NU_ENG_000416,NU,Chemical Engineering,1,19,M,"['team projects', 'programming', 'modeling', 'data analysis']"
NU_ENG_000417,NU,Biomedical Engineering,1,18,M,"['programming', 'data analysis', 'experiments', 'modeling']"
NU_ENG_000418,NU,Industrial Engineering,3,20,M,"['supply chain', 'optimization', 'quality', 'operations']"
NU_ENG_000419,NU,Biomedical Engineering,1,18,Unknown,"['team projects', 'modeling', 'data analysis', 'programming']"
NU_ENG_000420,NU,Manufacturing and Design Engineering,4,21,F,"['team projects', 'programming', 'modeling', 'design']"
NU_ENG_000421,NU,Electrical Engineering,1,18,M,"['embedded', 'circuits', 'signals', 'control']"
NU_ENG_000422,NU,Applied Math,1,18,M,"['experiments', 'design', 'team projects', 'modeling']"
NU_ENG_000423,NU,Applied Math,4,21,M,"['team projects', 'experiments', 'modeling', 'data analysis']"
NU_ENG_000424,NU,Applied Math,1,18,M,"['design', 'modeling', 'experiments', 'team projects']"
NU_ENG_000425,NU,Computer Science,4,21,M,"['systems', 'algorithms', 'machine learning', 'data']"
NU_ENG_000426,NU,Industrial Engineering,3,20,M,"['analytics', 'operations', 'optimization', 'simulation']"
NU_ENG_000427,NU,Chemical Engineering,1,18,F,"['modeling', 'data analysis', 'team projects', 'design']"
NU_ENG_000428,NU,Industrial Engineering,3,20,M,"['supply chain', 'analytics', 'quality', 'operations']"
NU_ENG_000429,NU,Biomedical Engineering,3,20,F,"['team projects', 'modeling', 'data analysis', 'experiments']"
NU_ENG_000430,NU,Industrial Engineering,4,22,M,"['analytics', 'operations', 'simulation', 'supply chain']"
NU_ENG_000431,NU,Materials Science and Engineering,4,22,M,"['data analysis', 'team projects', 'modeling', 'design']"
NU_ENG_000432,NU,Industrial Engineering,3,21,M,"['optimization', 'quality', 'supply chain', 'simulation']"
NU_ENG_000433,NU,Electrical Engineering,3,21,M,"['signals', 'power', 'embedded', 'circuits']"
NU_ENG_000434,NU,Industrial Engineering,2,19,M,"['supply chain', 'analytics', 'optimization', 'operations']"
NU_ENG_000435,NU,Applied Math,3,20,F,"['modeling', 'programming', 'experiments', 'data analysis']"
NU_ENG_000436,NU,Biomedical Engineering,4,21,F,"['experiments', 'design', 'programming', 'modeling']"
NU_ENG_000437,NU,Biomedical Engineering,3,21,F,"['programming', 'team projects', 'modeling', 'experiments']"
NU_ENG_000438,NU,Computer Science,3,20,M,"['NLP', 'systems', 'machine learning', 'AI']"
NU_ENG_000439,NU,Industrial Engineering,2,19,F,"['quality', 'simulation', 'supply chain', 'optimization']"
NU_ENG_000440,NU,Computer Science,4,21,NB,"['data', 'machine learning', 'systems', 'NLP']"
NU_ENG_000441,NU,Industrial Engineering,4,21,F,"['supply chain', 'simulation', 'analytics', 'operations']"
NU_ENG_000442,NU,Biomedical Engineering,1,18,M,"['design', 'programming', 'modeling', 'experiments']"
NU_ENG_000443,NU,Environmental Engineering,1,19,M,"['modeling', 'programming', 'team projects', 'experiments']"
