Professor Name (Original),Author ID,Paper Type,Paper Title,Link
Iwona Jasiuk,46343924,10 Most Recent,MECHANICAL BEHAVIOR OF BIO__NSPIRED COMPOSITES MADE OF CO__ONTINUOUS GEOPOLYMER AND 3D__RINTED POLYMER,https://www.semanticscholar.org/paper/dd086e2665f8064eaad5fca5b2884db451c291bb
Iwona Jasiuk,46343924,10 Most Recent,"Biological and Bio-inspired Materials: Multi-scale Modeling, Artificial Intelligence Approaches, and Experiments",https://www.semanticscholar.org/paper/fb94f3fa6730c376467691e8f7ad5b05e19a508b
Iwona Jasiuk,46343924,10 Most Recent,Designing impact-resistant bio-inspired low-porosity structures using neural networks,https://www.semanticscholar.org/paper/02a44b1ebff0fe2ec5cf208f391020a66eba1d11
Iwona Jasiuk,46343924,10 Most Recent,Repurposing of waste PET by microbial biotransformation to functionalized materials for additive manufacturing,https://www.semanticscholar.org/paper/0505505f1eab425226a8c9de80b5655db03a3fdf
Iwona Jasiuk,46343924,10 Most Recent,Sequential Deep Operator Networks (S-DeepONet) for predicting full-field solutions under time-dependent loads,https://www.semanticscholar.org/paper/246c526c686e88c683d91ef5782e5c89fad8c719
Iwona Jasiuk,46343924,10 Most Recent,Additional Cover,https://www.semanticscholar.org/paper/2f3fd94334d3a87c4b0e26dad52b330099948594
Iwona Jasiuk,46343924,10 Most Recent,Improving the accuracy of the deep energy method,https://www.semanticscholar.org/paper/3ec46f6cafad083c2dddfea9e6f90480e7f2e66c
Iwona Jasiuk,46343924,10 Most Recent,Multimodule imaging of the hierarchical equine hoof wall porosity and structure,https://www.semanticscholar.org/paper/79eb8fa3fe56dc78f5e35618edac40e3103fd8f6
Iwona Jasiuk,46343924,10 Most Recent,Selective Laser Melted Ti6Al4V Split-P TPMS lattices for bone tissue engineering,https://www.semanticscholar.org/paper/7bfecfc4b4d2ee46ec554d5f978104784082ede9
Janelle Wharry,92621606,10 Most Cited,Assessment of radiation-induced segregation mechanisms in austenitic and ferritic__artensitic alloys,https://www.semanticscholar.org/paper/981e71c8e0cb1a61f4ccb0e26d724ca0fc046bfb
Janelle Wharry,92621606,10 Most Cited,Application of STEM characterization for investigating radiation effects in BCC Fe-based alloys,https://www.semanticscholar.org/paper/274bfccf307cf96b7c68546448d41aa809fb3d49
Janelle Wharry,92621606,10 Most Cited,A review of the irradiation evolution of dispersed oxide nanoparticles in the b.c.c. Fe-Cr system: Current understanding and future directions,https://www.semanticscholar.org/paper/d1b4179425b41788d563e4ee7760328c9cd88add
Janelle Wharry,92621606,10 Most Cited,The mechanism of radiation-induced segregation in ferritic__artensitic alloys,https://www.semanticscholar.org/paper/ca509abee84027d2922a44418455d23d737edc19
Janelle Wharry,92621606,10 Most Cited,Plastic zone size for nanoindentation of irradiated Fe_9%Cr ODS,https://www.semanticscholar.org/paper/b53d6fe55c72a8334fd0ced4c1dd56d453a08167
Janelle Wharry,92621606,10 Most Cited,A systematic study of radiation-induced segregation in ferritic-martensitic alloys,https://www.semanticscholar.org/paper/8e2dc0b2007efe33c35d0e1415987fd4df3e187b
Janelle Wharry,92621606,10 Most Cited,Thermal Energy Transport in Oxide Nuclear Fuel.,https://www.semanticscholar.org/paper/c8b8dca16329d0666172e67190bd965f2f4f55b9
Janelle Wharry,92621606,10 Most Cited,The Comparison of Microstructure and Nanocluster Evolution in Proton and Neutron Irradiated Fe_9%Cr ODS Steel to 3 DPA at 500 °C,https://www.semanticscholar.org/paper/c817874fc97a42ceb86f80ef6b6e25df95ecf491
Janelle Wharry,92621606,10 Most Cited,Radiation-Induced Segregation and Phase Stability in Ferritic__artensitic Alloy T 91,https://www.semanticscholar.org/paper/76ee81293fb0aeaf81ebbe4270dd8a56c60a2009
Janelle Wharry,92621606,10 Most Cited,Nanocluster irradiation evolution in Fe-9%Cr ODS and ferritic-martensitic alloys,https://www.semanticscholar.org/paper/120defc1f4762b3565ed55ef0495adfb1be1615e
Janelle Wharry,92621606,10 Most Recent,Effect of Nickel on the Oxidation Behavior of Fecral Alloy in Simulated Pwr and Bwr Conditions,https://www.semanticscholar.org/paper/1aca1cd34001a855040836f889a47fc470acefc2
Janelle Wharry,92621606,10 Most Recent,Enhanced Radiation Damage Tolerance of Amorphous Interphase and Grain Boundary Complexions in Cu-Ta,https://www.semanticscholar.org/paper/1c210acd5015c7b306c466150681ca7d1ba7dbe0
Janelle Wharry,92621606,10 Most Recent,FeCrAl fuel/clad chemical interaction in light water reactor environments,https://www.semanticscholar.org/paper/574b225f5576c98769a02039c3e997a3af301451
Janelle Wharry,92621606,10 Most Recent,Multimodal Characterization of Porosity in Advanced Manufactured and Welded Nuclear Structural Alloys.,https://www.semanticscholar.org/paper/574bda8e05dbb74c9e35f4b21bb61875a0ce7475
Janelle Wharry,92621606,10 Most Recent,Nanocluster Evolution in D9 Austenitic Steel under Neutron and Proton Irradiation,https://www.semanticscholar.org/paper/6724bcb9339934148a16b06e072ea6c8891bfffb
Janelle Wharry,92621606,10 Most Recent,Mechanical testing data from neutron irradiations of PM-HIP and conventionally manufactured nuclear structural alloys.,https://www.semanticscholar.org/paper/6b7500f0cb82fbf3b3de6a45d7b46d50e02db57d
Janelle Wharry,92621606,10 Most Recent,Irradiation Effects on Stability of δ-UZr2 phase in U-50 wt% Zr Alloy,https://www.semanticscholar.org/paper/726323e6f89441005994cc725c793ed86c7fa0a7
Janelle Wharry,92621606,10 Most Recent,Comparison of PM-HIP to Forged SA508 Pressure Vessel Steel Under High-Dose Neutron Irradiation,https://www.semanticscholar.org/paper/76eae421a365739a4dc120f3f68375b95036c816
Janelle Wharry,92621606,10 Most Recent,Taming the Pseudoelastic Response of Nitinol Using Ion Implantation,https://www.semanticscholar.org/paper/87d2eab1cccd7b7f01fa2a969fac6f2f207a4625
Janelle Wharry,92621606,10 Most Recent,Plasticity in irradiated FeCrAl nanopillars investigated using discrete dislocation dynamics,https://www.semanticscholar.org/paper/8904ca4a94de01a23c8a6639bf1f8f6c604ca254
Jiajun He,49264206,10 Most Cited,Analysis of Magnetostrictive Effect on Low-Frequency Force Wave in Rotating Magnetic Field,https://www.semanticscholar.org/paper/73ab427544c9bb26c17636ab5f881481e8a85c40
Jiajun He,49264206,10 Most Cited,Determination of arcing duration for high-voltage circuit breakers electrical endurance on-line monitor based on electromagnetic induction,https://www.semanticscholar.org/paper/6b3533f571d8e4e5520f8f7b2af42efede97f5be
Jiajun He,49264206,10 Most Recent,Analysis of Magnetostrictive Effect on Low-Frequency Force Wave in Rotating Magnetic Field,https://www.semanticscholar.org/paper/73ab427544c9bb26c17636ab5f881481e8a85c40
Jiajun He,49264206,10 Most Recent,Determination of arcing duration for high-voltage circuit breakers electrical endurance on-line monitor based on electromagnetic induction,https://www.semanticscholar.org/paper/6b3533f571d8e4e5520f8f7b2af42efede97f5be
Jie Feng,119000628,10 Most Cited,Garbage Disposal of Complex Background Based on Deep Learning With Limited Hardware Resources,https://www.semanticscholar.org/paper/863778da28d00a091bf913705f1ec5fe0065b0dc
Jie Feng,119000628,10 Most Cited,Office Garbage Intelligent Classification Based on Inception-v3 Transfer Learning Model,https://www.semanticscholar.org/paper/bb5a04647d1194665dc085643f66186b3b198c06
Jie Feng,119000628,10 Most Cited,Orienteering Timing System Based on Sub-G Band Wireless Sensor Network,https://www.semanticscholar.org/paper/7876254f45c9afdf2c880e8d1e7ec85551dbdd5f
Jie Feng,119000628,10 Most Cited,Design of Intelligent Dustbin System based on Internet of Things,https://www.semanticscholar.org/paper/0e7a4fee27517788135cc6d18856361c9bf9fdf1
Jie Feng,119000628,10 Most Recent,Design of Intelligent Dustbin System based on Internet of Things,https://www.semanticscholar.org/paper/0e7a4fee27517788135cc6d18856361c9bf9fdf1
Jie Feng,119000628,10 Most Recent,Garbage Disposal of Complex Background Based on Deep Learning With Limited Hardware Resources,https://www.semanticscholar.org/paper/863778da28d00a091bf913705f1ec5fe0065b0dc
Jie Feng,119000628,10 Most Recent,Office Garbage Intelligent Classification Based on Inception-v3 Transfer Learning Model,https://www.semanticscholar.org/paper/bb5a04647d1194665dc085643f66186b3b198c06
Jie Feng,119000628,10 Most Recent,Orienteering Timing System Based on Sub-G Band Wireless Sensor Network,https://www.semanticscholar.org/paper/7876254f45c9afdf2c880e8d1e7ec85551dbdd5f
Jorge E. Correa,1397244204,10 Most Cited,Reliability of Health-Related Physical Fitness Tests among Colombian Children and Adolescents: The FUPRECOL Study,https://www.semanticscholar.org/paper/db6b6428b554d7500eabf08d703afaf9ca428ba8
Jorge E. Correa,1397244204,10 Most Cited,The Effect of Exercise Training on Mediators of Inflammation in Breast Cancer Survivors: A Systematic Review with Meta-analysis,https://www.semanticscholar.org/paper/b707610bc1b6df81ba1662bdee23699fa97860bb
Jorge E. Correa,1397244204,10 Most Cited,Percentage of Body Fat and Fat Mass Index as a Screening Tool for Metabolic Syndrome Prediction in Colombian University Students,https://www.semanticscholar.org/paper/9a350e8a42ad8fe0816be207bdb0dbed0d0a1391
Jorge E. Correa,1397244204,10 Most Cited,Reference values for handgrip strength and their association with intrinsic capacity domains among older adults,https://www.semanticscholar.org/paper/67d87969ddd132c7177cd3aa3504f2bb4fd25069
Jorge E. Correa,1397244204,10 Most Cited,Gait speed as a mediator of the effect of sarcopenia on dependency in activities of daily living,https://www.semanticscholar.org/paper/bf254c50155a8898595d111b0b202e5b5fa2ca48
Jorge E. Correa,1397244204,10 Most Cited,"Cycling to School and Body Composition, Physical Fitness, and Metabolic Syndrome in Children and Adolescents",https://www.semanticscholar.org/paper/65bd6c2a59ce968e765a3443fd3e52de134b2bdf
Jorge E. Correa,1397244204,10 Most Cited,Physical fitness and anthropometric normative values among Colombian-Indian schoolchildren,https://www.semanticscholar.org/paper/d3747a714bd331b3a4db614ce044d543a954a687
Jorge E. Correa,1397244204,10 Most Cited,The Effects of Exercise on Abdominal Fat and Liver Enzymes in Pediatric Obesity: A Systematic Review and Meta-Analysis.,https://www.semanticscholar.org/paper/b0db399cf074caf2cca4586dcf79ae93c0f12245
Jorge E. Correa,1397244204,10 Most Cited,Handgrip strength cutoff for cardiometabolic risk index among Colombian children and adolescents: The FUPRECOL Study,https://www.semanticscholar.org/paper/3003f13c2a6bed32327f577c5fae095bc5fbd8c4
Jorge E. Correa,1397244204,10 Most Cited,Effectiveness of HIIT compared to moderate continuous training in improving vascular parameters in inactive adults,https://www.semanticscholar.org/paper/1ef282e0beebb8e5e94cd8dcd913a1d61347983a
Jorge E. Correa,1397244204,10 Most Recent,Comparative lipidomic profiling in adolescents with obesity and adolescents with type 1 diabetes.,https://www.semanticscholar.org/paper/81ab500cb45886530881734c5fc49553d97c199f
Jorge E. Correa,1397244204,10 Most Recent,International norms for adult handgrip strength: A systematic review of data on 2.4 million adults aged 20 to 100+ years from 69 countries and regions,https://www.semanticscholar.org/paper/4e6f8f7731aabbc06a4221ccf5ed560d363e4465
Jorge E. Correa,1397244204,10 Most Recent,The Association Between Insulin Resistance and Cytokines In Adolescents with Excess of Adiposity.,https://www.semanticscholar.org/paper/cafa0e17caf2ce6a1135a586e2f163fbbfe924e5
Jorge E. Correa,1397244204,10 Most Recent,Effects of Different Doses of Exercise on Inflammation Markers Among Adolescents With Overweight/Obesity: HEPAFIT Study,https://www.semanticscholar.org/paper/e2823320faa3c5315bc92e023064562f0aa6b83d
Jorge E. Correa,1397244204,10 Most Recent,Impact Of Physical Exercise On Inflammation Markers Among Adolescents With Overweight/obese,https://www.semanticscholar.org/paper/f80b221cc274999bba38fd56ccefafa34aef9b42
Jorge E. Correa,1397244204,10 Most Recent,Exercise dose on hepatic fat and cardiovascular health in adolescents with excess of adiposity,https://www.semanticscholar.org/paper/cd3b3aa1b7ceac074a532deb61a80436836e4096
Jorge E. Correa,1397244204,10 Most Recent,Handgrip strength: Normative reference values in males and females aged 6-64_Years old in a Colombian population.,https://www.semanticscholar.org/paper/dd0ee7e8b4241c1229173fca10b7fdf49b464a34
Jorge E. Correa,1397244204,10 Most Recent,"The Effect of 12 Weeks of Different Exercise Training Modalities or Nutritional Guidance on Cardiometabolic Risk Factors, Vascular Parameters, and Physical Fitness in Overweight Adults: Cardiometabolic High-Intensity Interval Training-Resistance Training Randomized Controlled Study.",https://www.semanticscholar.org/paper/0e4ef000e125b91b9213dc6afd2d28abf9b077dc
Jorge E. Correa,1397244204,10 Most Recent,Normal-Weight Obesity Is Associated with Poorer Cardiometabolic Profile and Lower Physical Fitness Levels in Children and Adolescents,https://www.semanticscholar.org/paper/231c071861a3a2b590265c36f1159c084fae3d66
Jorge E. Correa,1397244204,10 Most Recent,Metabolic Syndrome and Its Associated Factors in Older Adults: A Secondary Analysis of SABE Colombia in 2015.,https://www.semanticscholar.org/paper/e1fe5ca08a1fe062ad0f8e43d7990caa0b80e882
Justin Yim,2347526636,10 Most Cited,Monopedal robot branch-to-branch leaping and landing inspired by squirrel balance control,https://www.semanticscholar.org/paper/1bfd8a038bc099718002933133cba7466a8e8451
Justin Yim,2347526636,10 Most Cited,"Free-ranging squirrels perform stable, above-branch landings by balancing using leg force and nonprehensile foot torque",https://www.semanticscholar.org/paper/597fb454ae968e4752bf1cb70612606b3ac84a08
Justin Yim,2347526636,10 Most Cited,A Programmable Substrate to Study Robots Jumping From Non-Rigid Surfaces,https://www.semanticscholar.org/paper/76e86ab3136655a4df71d90290b2c7654e4091ce
Justin Yim,2347526636,10 Most Recent,Monopedal robot branch-to-branch leaping and landing inspired by squirrel balance control,https://www.semanticscholar.org/paper/1bfd8a038bc099718002933133cba7466a8e8451
Justin Yim,2347526636,10 Most Recent,"Free-ranging squirrels perform stable, above-branch landings by balancing using leg force and nonprehensile foot torque",https://www.semanticscholar.org/paper/597fb454ae968e4752bf1cb70612606b3ac84a08
Justin Yim,2347526636,10 Most Recent,A Programmable Substrate to Study Robots Jumping From Non-Rigid Surfaces,https://www.semanticscholar.org/paper/76e86ab3136655a4df71d90290b2c7654e4091ce
Ke Tang,1492059373,10 Most Cited,Metagenomics Reveals Seasonal Functional Adaptation of the Gut Microbiome to Host Feeding and Fasting in the Chinese Alligator,https://www.semanticscholar.org/paper/1c2d879ce8fd29f659d90d8f666125c3aefbeefd
Ke Tang,1492059373,10 Most Cited,Establishment of Gut Microbiome During Early Life and Its Relationship With Growth in Endangered Crested Ibis (Nipponia nippon),https://www.semanticscholar.org/paper/e85228f039f31d3359d647705be89fe3d89acd15
Ke Tang,1492059373,10 Most Cited,Characterization and Dynamics of the Gut Microbiota in Rice Fishes at Different Developmental Stages in Rice-Fish Coculture Systems,https://www.semanticscholar.org/paper/3ea8f88dc24aa6f41a9e488848afae683d724bdf
Ke Tang,1492059373,10 Most Cited,"Multilocus phylogeny and cryptic diversity of white-toothed shrews (Mammalia, Eulipotyphla, Crocidura) in China",https://www.semanticscholar.org/paper/d6abee04580c2af1e702ca32b34a2934c9c23102
Ke Tang,1492059373,10 Most Cited,A crucial role of paralogous &bgr;__efensin genes in the Chinese alligator innate immune system revealed by the first determination of a Crocodilia defensin cluster,https://www.semanticscholar.org/paper/75d748875864f4dd33363bdd5b1dcccd8a9603af
