Institution,Professor Name (Original),Author ID,Paper Type,Paper Title,Link
UIUC,Kevin Wise,14689024,10 Most Cited,Damage Control Laparotomy: High-Volume Centers Display Similar Mortality Rates Despite Differences in Country Income Level,https://www.semanticscholar.org/paper/1b806e49983190438c6e0ec4e99ae95ef2a8e6b2
UIUC,Kevin Wise,14689024,10 Most Recent,Evaluation of Piperacillin-Tazobactam for Antibiotic Prophylaxis in Traumatic Grade III Open Fractures.,https://www.semanticscholar.org/paper/5b782cb8235027c33758fae2d11e4cdd37f52921
UIUC,Kevin Wise,14689024,10 Most Recent,Damage Control Laparotomy: High-Volume Centers Display Similar Mortality Rates Despite Differences in Country Income Level,https://www.semanticscholar.org/paper/1b806e49983190438c6e0ec4e99ae95ef2a8e6b2
UIUC,Kevin Wise,14689024,10 Most Recent,1765: EVALUATION OF PIPERACILLIN-TAZOBACTAM FOR ANTIBIOTIC PROPHYLAXIS IN TRAUMATIC GRADE 3 OPEN FRACTURES,https://www.semanticscholar.org/paper/1ef9f6bda1c13bc8a610ac49c4f05317034e94e3
UIUC,Kevin Wise,14689024,10 Most Recent,Surgical outcomes of ERCP-guided transpapillary gallbladder drainage versus percutaneous cholecystostomy as bridging therapies for acute cholecystitis followed by interval cholecystectomy.,https://www.semanticscholar.org/paper/7f29a069cd4eccd518a43c4c330d16ba37e27c1d
UIUC,Kevin Wise,14689024,10 Most Recent,Recurrence and Long-Term Survival Following Segmental Colectomy for Right-Sided Colon Cancer in 813 Patients: a Single-Institution Study,https://www.semanticscholar.org/paper/17fb877ce6b3544210a9db5c431befc2be7c3dd8
UIUC,Kevin Wise,14689024,10 Most Recent,Tu1110 OUTCOMES OF ERCP-GUIDED TRANSPAPILLARY VERSUS PERCUTANEOUS GALLBLADDER DRAINAGE AS BRIDGING THERAPIES FOR ACUTE CHOLECYSTITIS FOLLOWED BY INTERVAL SURGICAL CHOLECYSTECTOMY,https://www.semanticscholar.org/paper/2da5b739c25c57fc8f9a6f698942b957c845bb29
UIUC,Kevin Wise,14689024,10 Most Recent,Prothrombin Complex Concentrate Reversal of Coagulopathy in Emergency General Surgery Patients,https://www.semanticscholar.org/paper/9bfa153052286866edf316d732082ddf4d8dab7e
UIUC,Kevin Wise,14689024,10 Most Recent,Adrenocortical carcinoma with inferior vena cava tumor thrombus,https://www.semanticscholar.org/paper/233c0b57eea41eb073663681ecc711c2e3868e7a
UIUC,Kevin Wise,14689024,10 Most Recent,Recurrence and Long-Term Survival Following Segmental Colectomy for Left-Sided Colon Cancer in 450 Patients: A Single-Institution Study,https://www.semanticscholar.org/paper/e390bdd845ade1dc5df60d10c3801e703cdce1a5
UIUC,Kevin Wise,14689024,10 Most Recent,Quick Hot Shot & Young Surgeon Presentation,https://www.semanticscholar.org/paper/d26dde44d6419e16baf9d41256aba2127c1920b8
UIUC,Kevin E. Wandke,100590743,10 Most Cited,MOOSE-based Finite Element Hyperelastic Modeling for Soft Robot Simulations,https://www.semanticscholar.org/paper/cc68bed858484659e537c495c0aef915ce76cbbb
UIUC,Kevin E. Wandke,100590743,10 Most Cited,An Efficient Framework for the Solution of Contact Mechanics Problems in Soft Robotics,https://www.semanticscholar.org/paper/fc113249005f34f511a5c9ae7bc8adac76d8fa6c
UIUC,Kevin E. Wandke,100590743,10 Most Cited,Physics-Based Finite Element Simulation of the Dynamics of Soft Robots,https://www.semanticscholar.org/paper/89f3fd52192962befad9691453dc66403540ebc1
UIUC,Kevin E. Wandke,100590743,10 Most Cited,Drift-Correcting Multiphysics Informed Neural Network Coupled PDE Solver,https://www.semanticscholar.org/paper/fe286b75771ff33d50d35ec09500d8c918b2e49f
UIUC,Kevin E. Wandke,100590743,10 Most Cited,Rome: A New era of Post-Harvest Loss Prevention,https://www.semanticscholar.org/paper/074adfc2aaf501fccc710648ecffa51109062e57
UIUC,Kevin E. Wandke,100590743,10 Most Cited,Board 82: Work in Progress: Examination of Video Demonstrations as an Alternate Content-Delivery Method,https://www.semanticscholar.org/paper/75f8e3032887b38e249f13ba8ce34df658888e89
UIUC,Kevin E. Wandke,100590743,10 Most Recent,Drift-Correcting Multiphysics Informed Neural Network Coupled PDE Solver,https://www.semanticscholar.org/paper/fe286b75771ff33d50d35ec09500d8c918b2e49f
UIUC,Kevin E. Wandke,100590743,10 Most Recent,Physics-Based Finite Element Simulation of the Dynamics of Soft Robots,https://www.semanticscholar.org/paper/89f3fd52192962befad9691453dc66403540ebc1
UIUC,Kevin E. Wandke,100590743,10 Most Recent,An Efficient Framework for the Solution of Contact Mechanics Problems in Soft Robotics,https://www.semanticscholar.org/paper/fc113249005f34f511a5c9ae7bc8adac76d8fa6c
UIUC,Kevin E. Wandke,100590743,10 Most Recent,MOOSE-based Finite Element Hyperelastic Modeling for Soft Robot Simulations,https://www.semanticscholar.org/paper/cc68bed858484659e537c495c0aef915ce76cbbb
UIUC,Kevin E. Wandke,100590743,10 Most Recent,Rome: A New era of Post-Harvest Loss Prevention,https://www.semanticscholar.org/paper/074adfc2aaf501fccc710648ecffa51109062e57
UIUC,Kevin E. Wandke,100590743,10 Most Recent,Board 82: Work in Progress: Examination of Video Demonstrations as an Alternate Content-Delivery Method,https://www.semanticscholar.org/paper/75f8e3032887b38e249f13ba8ce34df658888e89
UIUC,Leonardo Chamorro,2251107035,10 Most Cited,Diversidad de bacterias endofitas asociadas a cultivo de arroz en el departamento de Cordoba-Colombia. Estudio preliminar,https://www.semanticscholar.org/paper/6274beb1755150daeece1e6191bfb961b3a679c6
UIUC,Leonardo Chamorro,2251107035,10 Most Cited,Evaluación de la actividad antifúngica de melia azederach sobre aislados de colletotrichum spp,https://www.semanticscholar.org/paper/0d3f2dd1aaf04dec79d646b872cf5b5ac15448e8
UIUC,Leonardo Chamorro,2251107035,10 Most Recent,Diversidad de bacterias endofitas asociadas a cultivo de arroz en el departamento de Cordoba-Colombia. Estudio preliminar,https://www.semanticscholar.org/paper/6274beb1755150daeece1e6191bfb961b3a679c6
UIUC,Leonardo Chamorro,2251107035,10 Most Recent,Evaluación de la actividad antifúngica de melia azederach sobre aislados de colletotrichum spp,https://www.semanticscholar.org/paper/0d3f2dd1aaf04dec79d646b872cf5b5ac15448e8
UIUC,Lili Cai,9324142,10 Most Cited,Activating and optimizing MoS2 basal planes for hydrogen evolution through the formation of strained sulphur vacancies.,https://www.semanticscholar.org/paper/4e1644fd6e43a2ebf848a7486a2d3114ecb720ac
UIUC,Lili Cai,9324142,10 Most Cited,Simultaneously efficient light absorption and charge separation in WO3/BiVO4 core/shell nanowire photoanode for photoelectrochemical water oxidation.,https://www.semanticscholar.org/paper/a809a9fc32fc43145a737ccf2d5fb4d08631d6cf
UIUC,Lili Cai,9324142,10 Most Cited,A dual-mode textile for human body radiative heating and cooling,https://www.semanticscholar.org/paper/d597164623e3a00b13b862941af7f0d12039d987
UIUC,Lili Cai,9324142,10 Most Cited,Spectrally Selective Nanocomposite Textile for Outdoor Personal Cooling,https://www.semanticscholar.org/paper/9a619048d53cfea7be193800bb0fcbb9f0dad1d9
UIUC,Lili Cai,9324142,10 Most Cited,Nanoporous polyethylene microfibres for large-scale radiative cooling fabric,https://www.semanticscholar.org/paper/1419213ee4ff568c3d1dae12bb2a76c17cc42edb
UIUC,Lili Cai,9324142,10 Most Cited,Warming up human body by nanoporous metallized polyethylene textile,https://www.semanticscholar.org/paper/a337e1d8c25a3b142674599f0293778caa35f5a4
UIUC,Lili Cai,9324142,10 Most Cited,Temperature Regulation in Colored Infrared-Transparent Polyethylene Textiles,https://www.semanticscholar.org/paper/89b7f1b0865f8913c2fe8e0bb3034ec33622cb9a
UIUC,Lili Cai,9324142,10 Most Cited,Erratum: Codoping titanium dioxide nanowires with tungsten and carbon for enhanced photoelectrochemical performance,https://www.semanticscholar.org/paper/9feed9e01eb5b3ffdff8a3f00d3c6ea8e9d56d57
UIUC,Lili Cai,9324142,10 Most Cited,Thermal Management in Nanofiber-Based Face Mask.,https://www.semanticscholar.org/paper/16ef24b96d5a5b3aa1f8e00d026ee9cc256c2796
UIUC,Lili Cai,9324142,10 Most Cited,Corrigendum: Activating and optimizing MoS2 basal planes for hydrogen evolution through the formation of strained sulphur vacancies.,https://www.semanticscholar.org/paper/fdabd692b38fd013aded4cb0e2ae1f8e04976d6b
UIUC,Lili Cai,9324142,10 Most Recent,Performance analysis on system-level integration and operation of daytime radiative cooling technology for air-conditioning in buildings,https://www.semanticscholar.org/paper/6767da8f3069a719edd0776f3662da06104f9874
UIUC,Lili Cai,9324142,10 Most Recent,Three-Dimensional Printable Nanoporous Polymer Matrix Composites for Daytime Radiative Cooling.,https://www.semanticscholar.org/paper/e999438c7db883528b8fe7f4933a59a991f3493a
UIUC,Lili Cai,9324142,10 Most Recent,Ultrahigh Doping of Graphene Using Flame-Deposited MoO3,https://www.semanticscholar.org/paper/4858dc3fffffe35505016ae9397952c0cc808998
UIUC,Lili Cai,9324142,10 Most Recent,Ultrahigh Doping of Graphene Using Flame-Deposited MoO<sub>3</sub>,https://www.semanticscholar.org/paper/4d08e9aa851dcd06f8b44e16e1b51e1e26e8ac09
UIUC,Lili Cai,9324142,10 Most Recent,Synergistic enhancement of electrocatalytic CO2 reduction to C2 oxygenates at nitrogen-doped nanodiamonds/Cu interface,https://www.semanticscholar.org/paper/ca94430a1d33a5a277933082d0475c0e095dbef3
UIUC,Lili Cai,9324142,10 Most Recent,Temperature Regulation in Colored Infrared-Transparent Polyethylene Textiles,https://www.semanticscholar.org/paper/89b7f1b0865f8913c2fe8e0bb3034ec33622cb9a
UIUC,Lili Cai,9324142,10 Most Recent,Correction: Epitaxial growth of WO3 nanoneedles achieved using a facile flame surface treatment process engineering of hole transport and water oxidation reactivity,https://www.semanticscholar.org/paper/e4205bf164744cb015ee64202e0679f51b5542fe
UIUC,Lili Cai,9324142,10 Most Recent,Nanoporous polyethylene microfibres for large-scale radiative cooling fabric,https://www.semanticscholar.org/paper/1419213ee4ff568c3d1dae12bb2a76c17cc42edb
UIUC,Lili Cai,9324142,10 Most Recent,Sub-Thermionic Steep Switching in Hole-Doped WSe2 Transistors,https://www.semanticscholar.org/paper/15a6e292856ce2923c451f95c6c83078996cbd25
UIUC,Lili Cai,9324142,10 Most Recent,Spectrally Selective Nanocomposite Textile for Outdoor Personal Cooling,https://www.semanticscholar.org/paper/9a619048d53cfea7be193800bb0fcbb9f0dad1d9
UIUC,M Taher A. Saif,117970690,10 Most Cited,Three-dimensionally printed biological machines powered by skeletal muscle,https://www.semanticscholar.org/paper/bd875aff17d34ae9c1152779ed09dcf4ac0bc33a
UIUC,M Taher A. Saif,117970690,10 Most Cited,Performance of fabrics for home-made masks against the spread of COVID-19 through droplets: A quantitative mechanistic study,https://www.semanticscholar.org/paper/f16b7363c30e7a495a82506a4dca2458347ca8c9
UIUC,M Taher A. Saif,117970690,10 Most Cited,Increased stiffness of the tumor microenvironment in colon cancer stimulates cancer associated fibroblast-mediated prometastatic activin A signaling,https://www.semanticscholar.org/paper/4141c87b1f6b0ade6a6b1384cec88981f7ddbee1
UIUC,M Taher A. Saif,117970690,10 Most Cited,A Novel Technique for Micro-patterning Proteins and Cells on Polyacrylamide Gels.,https://www.semanticscholar.org/paper/cb26453fe51a5de70dcffde837bd89bd4c5638f9
UIUC,M Taher A. Saif,117970690,10 Most Cited,Micromachined force sensors for the study of cell mechanics,https://www.semanticscholar.org/paper/89c367054b78b3223098bb26392ad4f0d95efc48
UIUC,M Taher A. Saif,117970690,10 Most Cited,Functionalized Biomicroelectromechanical Systems Sensors for Force Response Study at Local Adhesion Sites of Single Living Cells on Substrates,https://www.semanticscholar.org/paper/71055fe0fc84882f644ad5a6393b4a5ab585dd7d
UIUC,M Taher A. Saif,117970690,10 Most Cited,Compliant 3D frameworks instrumented with strain sensors for characterization of millimeter-scale engineered muscle tissues,https://www.semanticscholar.org/paper/aae57e62e98004a8e7c5be34738012023fbfc642
UIUC,M Taher A. Saif,117970690,10 Most Cited,Force response and actin remodeling (agglomeration) in fibroblasts due to lateral indentation.,https://www.semanticscholar.org/paper/303fcc01de479de4f70dabcfd58279e4e6426c86
UIUC,M Taher A. Saif,117970690,10 Most Cited,MEMS based force sensors for the study of indentation response of single living cells,https://www.semanticscholar.org/paper/783ea435bb0b6e8de5694596323a01747cd20e98
UIUC,M Taher A. Saif,117970690,10 Most Cited,Water as a “glue”: Elasticity-enhanced wet attachment of biomimetic microcup structures,https://www.semanticscholar.org/paper/64ffc10a86ec0339631e67b8cebe0412ecb2cbc0
UIUC,M Taher A. Saif,117970690,10 Most Recent,Mechanosensitive changes in the expression of genes in colorectal cancer-associated fibroblasts,https://www.semanticscholar.org/paper/f73a2d82054c2cb6bc094b2182e9417b67c80390
UIUC,M Taher A. Saif,117970690,10 Most Recent,Disorder to order transition in cell-ECM systems mediated by cell-cell collective interactions.,https://www.semanticscholar.org/paper/19616379fbb54a918763d29ebce60ae633396c2c
UIUC,M Taher A. Saif,117970690,10 Most Recent,An in vitro living system for flow rectification,https://www.semanticscholar.org/paper/2e2a1e247acc1ad0dbcb0715f05a831388d6bc51
UIUC,M Taher A. Saif,117970690,10 Most Recent,Adaptive biohybrid pumping machine with flow loop feedback,https://www.semanticscholar.org/paper/5adbcb8ca6f6b5437b39c0dd1332055bc21ffa08
UIUC,M Taher A. Saif,117970690,10 Most Recent,Water as a “glue”: Elasticity-enhanced wet attachment of biomimetic microcup structures,https://www.semanticscholar.org/paper/64ffc10a86ec0339631e67b8cebe0412ecb2cbc0
UIUC,M Taher A. Saif,117970690,10 Most Recent,Principles for the design of multicellular engineered living systems,https://www.semanticscholar.org/paper/7fb74fd9df102933fbc84e5dd4426e89e75fb4fa
UIUC,M Taher A. Saif,117970690,10 Most Recent,Mechanics of Biohybrid Valveless Pump-Bot,https://www.semanticscholar.org/paper/5aab9888118c43385fc56496a474795194432a70
UIUC,M Taher A. Saif,117970690,10 Most Recent,A portable pen-sized instrumentation to measure stiffness of soft tissues in vivo,https://www.semanticscholar.org/paper/9da7160aa2fbd595def7b9f76cf802eff5c620a7
UIUC,M Taher A. Saif,117970690,10 Most Recent,Compliant 3D frameworks instrumented with strain sensors for characterization of millimeter-scale engineered muscle tissues,https://www.semanticscholar.org/paper/aae57e62e98004a8e7c5be34738012023fbfc642
UIUC,M Taher A. Saif,117970690,10 Most Recent,Dose-independent threshold illumination for non-invasive time-lapse fluorescence imaging of live cells.,https://www.semanticscholar.org/paper/ae8aa8718c9481481ef96572a83ed159c9d75799
UIUC,M. Quinn Brewster,47258804,10 Most Cited,Thermal Radiative Transfer and Properties,https://www.semanticscholar.org/paper/46a9d80b65581051ce52303e677d057ac75ae1d4
UIUC,M. Quinn Brewster,47258804,10 Most Cited,RADIATIVE TRANSFER IN PACKED/FLUIDIZED BEDS: DEPENDENT VS. INDEPENDENT SCATTERING.,https://www.semanticscholar.org/paper/785f27f2a657cc5e17e0f011f3829202725b8dab
UIUC,M. Quinn Brewster,47258804,10 Most Cited,Steady Deflagration of HMX With Simple Kinetics: A Gas Phase Chain Reaction Model,https://www.semanticscholar.org/paper/888c86bedfb5ca4fca9373d199f049c96cc92f6c
UIUC,M. Quinn Brewster,47258804,10 Most Cited,Flame and surface structure of laminate propellants with coarse and fine ammonium perchlorate,https://www.semanticscholar.org/paper/e19f14b4b31daffb0cdf65f521ae34a51913f46f
UIUC,M. Quinn Brewster,47258804,10 Most Cited,"Optical properties of thick, turbid media from picosecond time-resolved light scattering measurements",https://www.semanticscholar.org/paper/94bd65ccd565b9cee4f5353bff479db80450a3f2
UIUC,M. Quinn Brewster,47258804,10 Most Cited,Solid Rocket Motor Internal Ballistics Simulation Using Three-Dimensional Grain Burnback,https://www.semanticscholar.org/paper/208ade2cc3b0bb1a29fdccce30e39643a87865fa
UIUC,M. Quinn Brewster,47258804,10 Most Cited,Solid Propellant Grain Design and Burnback Simulation Using a Minimum Distance Function,https://www.semanticscholar.org/paper/eb04024d763db0a80f24e9af650fd4d6ed7229b9
